partition_seed,target_fpir,method,model_uid,model_json,faithfulness_status,strong_faithfulness_pass,faithfulness_policy,fallback_policy
17,0.1,baseline,continuous-threshold-214ebe5dadd648fbae4fdec7,"{""method"": ""baseline"", ""target_fpir"": 0.1, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score""], ""centers"": [0.56347187], ""scales"": [0.2509395], ""quality_bounds"": [-2.6315190314796992, 5.58237834219005], ""quality_knots"": [-0.26566929479017837, 0.3303242016501986], ""coefficients"": [1.4221583724960745, 0.09448796525679744, -0.43650593097717927, -0.3488941866045648], ""score_center"": -0.6067738831043243, ""score_scale"": 0.23253902453443537, ""safety_offset"": 0.0019092234820656806, ""settings"": {""partition_seed"": 17, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 69628, ""safety_non_mated_count"": 29197, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 20, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""max(0,heldout_non_mated_residual_quantile)"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}",failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
17,0.1,plus_outside,saliency-fallback-6bbb94c845e14932d2307c70,"{""method"": ""plus_outside"", ""target_fpir"": 0.1, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""outside_face_attention""], ""fiqa_model"": {""method"": ""continuous_fiqa"", ""target_fpir"": 0.1, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score""], ""centers"": [0.56347187], ""scales"": [0.2509395], ""quality_bounds"": [-2.6315190314796992, 5.58237834219005], ""quality_knots"": [-0.26566929479017837, 0.3303242016501986], ""coefficients"": [1.4221583724960745, 0.09448796525679744, -0.43650593097717927, -0.3488941866045648], ""score_center"": -0.6067738831043243, ""score_scale"": 0.23253902453443537, ""safety_offset"": 0.0, ""settings"": {""partition_seed"": 17, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 69628, ""safety_non_mated_count"": 29197, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 20, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""disabled_child_joint_safety_in_parent"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}, ""saliency_model"": {""method"": ""plus_outside"", ""target_fpir"": 0.1, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""outside_face_attention""], ""centers"": [0.56339235, 0.7532131596990923], ""scales"": [0.2507453225, 0.2054680972848416], ""quality_bounds"": [-2.6332397486696886, 5.58701847768267], ""quality_knots"": [-0.26585217756155743, 0.330361297168365], ""coefficients"": [1.4068934618062565, 0.08900932132756963, -0.4291437594219861, -0.28364002835187413, 0.14558392282667243], ""score_center"": -0.6066771149635315, ""score_scale"": 0.2324601364631732, ""safety_offset"": 0.0, ""settings"": {}}, ""safety_offset"": 0.001535062922598418, ""settings"": {""fallback_policy"": ""invalid-saliency-fiqa-only-joint-safety-v1"", ""fallback_method"": ""continuous_fiqa"", ""partition_seed"": 17, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 69628, ""fit_valid_non_mated_count"": 69568, ""safety_non_mated_count"": 29197, ""safety_invalid_non_mated_count"": 27, ""saliency_branch_enabled"": true, ""branch_disabled_reason"": null, ""minimum_valid_fit_non_mated"": 20, ""optimizer_iterations"": 24, ""fit_features_source"": ""valid_fit_non_mated_only"", ""validity_features"": [""outside_face_attention"", ""saliency_entropy""], ""safety_rule"": ""full_cohort_joint_non_mated_residual_quantile"", ""threshold_fit_on_test"": false, ""formal_fpir_guarantee"": false}}",failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
17,0.1,plus_entropy,saliency-fallback-b3c048af1c27e95ba34c46a3,"{""method"": ""plus_entropy"", ""target_fpir"": 0.1, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""saliency_entropy""], ""fiqa_model"": {""method"": ""continuous_fiqa"", ""target_fpir"": 0.1, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score""], ""centers"": [0.56347187], ""scales"": [0.2509395], ""quality_bounds"": [-2.6315190314796992, 5.58237834219005], ""quality_knots"": [-0.26566929479017837, 0.3303242016501986], ""coefficients"": [1.4221583724960745, 0.09448796525679744, -0.43650593097717927, -0.3488941866045648], ""score_center"": -0.6067738831043243, ""score_scale"": 0.23253902453443537, ""safety_offset"": 0.0, ""settings"": {""partition_seed"": 17, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 69628, ""safety_non_mated_count"": 29197, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 20, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""disabled_child_joint_safety_in_parent"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}, ""saliency_model"": {""method"": ""plus_entropy"", ""target_fpir"": 0.1, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""saliency_entropy""], ""centers"": [0.56339235, 0.8028186248521219], ""scales"": [0.2507453225, 0.15062627147082852], ""quality_bounds"": [-2.6332397486696886, 5.58701847768267], ""quality_knots"": [-0.26585217756155743, 0.330361297168365], ""coefficients"": [1.4063462532878357, 0.0922186152522721, -0.4239978788406018, -0.3649591690606427, -0.07545910407090263], ""score_center"": -0.6066771149635315, ""score_scale"": 0.2324601364631732, ""safety_offset"": 0.0, ""settings"": {}}, ""safety_offset"": 0.0031911038635166755, ""settings"": {""fallback_policy"": ""invalid-saliency-fiqa-only-joint-safety-v1"", ""fallback_method"": ""continuous_fiqa"", ""partition_seed"": 17, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 69628, ""fit_valid_non_mated_count"": 69568, ""safety_non_mated_count"": 29197, ""safety_invalid_non_mated_count"": 27, ""saliency_branch_enabled"": true, ""branch_disabled_reason"": null, ""minimum_valid_fit_non_mated"": 20, ""optimizer_iterations"": 21, ""fit_features_source"": ""valid_fit_non_mated_only"", ""validity_features"": [""outside_face_attention"", ""saliency_entropy""], ""safety_rule"": ""full_cohort_joint_non_mated_residual_quantile"", ""threshold_fit_on_test"": false, ""formal_fpir_guarantee"": false}}",failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
17,0.1,plus_both,saliency-fallback-292684d00e3245a9fbdbed72,"{""method"": ""plus_both"", ""target_fpir"": 0.1, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""outside_face_attention"", ""saliency_entropy""], ""fiqa_model"": {""method"": ""continuous_fiqa"", ""target_fpir"": 0.1, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score""], ""centers"": [0.56347187], ""scales"": [0.2509395], ""quality_bounds"": [-2.6315190314796992, 5.58237834219005], ""quality_knots"": [-0.26566929479017837, 0.3303242016501986], ""coefficients"": [1.4221583724960745, 0.09448796525679744, -0.43650593097717927, -0.3488941866045648], ""score_center"": -0.6067738831043243, ""score_scale"": 0.23253902453443537, ""safety_offset"": 0.0, ""settings"": {""partition_seed"": 17, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 69628, ""safety_non_mated_count"": 29197, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 20, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""disabled_child_joint_safety_in_parent"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}, ""saliency_model"": {""method"": ""plus_both"", ""target_fpir"": 0.1, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""outside_face_attention"", ""saliency_entropy""], ""centers"": [0.56339235, 0.7532131596990923, 0.8028186248521219], ""scales"": [0.2507453225, 0.2054680972848416, 0.15062627147082852], ""quality_bounds"": [-2.6332397486696886, 5.58701847768267], ""quality_knots"": [-0.26585217756155743, 0.330361297168365], ""coefficients"": [1.3916004214392306, 0.07923076695227765, -0.4192299560848814, -0.2861196554678076, 0.14969113477754661, -0.08184583358102243], ""score_center"": -0.6066771149635315, ""score_scale"": 0.2324601364631732, ""safety_offset"": 0.0, ""settings"": {}}, ""safety_offset"": 0.0008861917052009338, ""settings"": {""fallback_policy"": ""invalid-saliency-fiqa-only-joint-safety-v1"", ""fallback_method"": ""continuous_fiqa"", ""partition_seed"": 17, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 69628, ""fit_valid_non_mated_count"": 69568, ""safety_non_mated_count"": 29197, ""safety_invalid_non_mated_count"": 27, ""saliency_branch_enabled"": true, ""branch_disabled_reason"": null, ""minimum_valid_fit_non_mated"": 20, ""optimizer_iterations"": 26, ""fit_features_source"": ""valid_fit_non_mated_only"", ""validity_features"": [""outside_face_attention"", ""saliency_entropy""], ""safety_rule"": ""full_cohort_joint_non_mated_residual_quantile"", ""threshold_fit_on_test"": false, ""formal_fpir_guarantee"": false}}",failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
17,0.2,baseline,continuous-threshold-f318d608564a148a565b22d6,"{""method"": ""baseline"", ""target_fpir"": 0.2, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score""], ""centers"": [0.56347187], ""scales"": [0.2509395], ""quality_bounds"": [-2.6315190314796992, 5.58237834219005], ""quality_knots"": [-0.26566929479017837, 0.3303242016501986], ""coefficients"": [1.1024433422644284, 0.10589436664916904, -0.5998301548733657, -0.15591048919582434], ""score_center"": -0.6067738831043243, ""score_scale"": 0.23253902453443537, ""safety_offset"": 0.0019889511770267987, ""settings"": {""partition_seed"": 17, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 69628, ""safety_non_mated_count"": 29197, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 20, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""max(0,heldout_non_mated_residual_quantile)"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}",failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
17,0.2,plus_outside,saliency-fallback-25e27d5c25fe63494ea0712e,"{""method"": ""plus_outside"", ""target_fpir"": 0.2, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""outside_face_attention""], ""fiqa_model"": {""method"": ""continuous_fiqa"", ""target_fpir"": 0.2, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score""], ""centers"": [0.56347187], ""scales"": [0.2509395], ""quality_bounds"": [-2.6315190314796992, 5.58237834219005], ""quality_knots"": [-0.26566929479017837, 0.3303242016501986], ""coefficients"": [1.1024433422644284, 0.10589436664916904, -0.5998301548733657, -0.15591048919582434], ""score_center"": -0.6067738831043243, ""score_scale"": 0.23253902453443537, ""safety_offset"": 0.0, ""settings"": {""partition_seed"": 17, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 69628, ""safety_non_mated_count"": 29197, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 20, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""disabled_child_joint_safety_in_parent"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}, ""saliency_model"": {""method"": ""plus_outside"", ""target_fpir"": 0.2, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""outside_face_attention""], ""centers"": [0.56339235, 0.7532131596990923], ""scales"": [0.2507453225, 0.2054680972848416], ""quality_bounds"": [-2.6332397486696886, 5.58701847768267], ""quality_knots"": [-0.26585217756155743, 0.330361297168365], ""coefficients"": [1.096219673318869, 0.10776194443191577, -0.6025584266012178, -0.08875850744380064, 0.15166925458896136], ""score_center"": -0.6066771149635315, ""score_scale"": 0.2324601364631732, ""safety_offset"": 0.0, ""settings"": {}}, ""safety_offset"": 0.002049356528844748, ""settings"": {""fallback_policy"": ""invalid-saliency-fiqa-only-joint-safety-v1"", ""fallback_method"": ""continuous_fiqa"", ""partition_seed"": 17, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 69628, ""fit_valid_non_mated_count"": 69568, ""safety_non_mated_count"": 29197, ""safety_invalid_non_mated_count"": 27, ""saliency_branch_enabled"": true, ""branch_disabled_reason"": null, ""minimum_valid_fit_non_mated"": 20, ""optimizer_iterations"": 21, ""fit_features_source"": ""valid_fit_non_mated_only"", ""validity_features"": [""outside_face_attention"", ""saliency_entropy""], ""safety_rule"": ""full_cohort_joint_non_mated_residual_quantile"", ""threshold_fit_on_test"": false, ""formal_fpir_guarantee"": false}}",failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
17,0.2,plus_entropy,saliency-fallback-33803a73b59398ce43d77bbc,"{""method"": ""plus_entropy"", ""target_fpir"": 0.2, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""saliency_entropy""], ""fiqa_model"": {""method"": ""continuous_fiqa"", ""target_fpir"": 0.2, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score""], ""centers"": [0.56347187], ""scales"": [0.2509395], ""quality_bounds"": [-2.6315190314796992, 5.58237834219005], ""quality_knots"": [-0.26566929479017837, 0.3303242016501986], ""coefficients"": [1.1024433422644284, 0.10589436664916904, -0.5998301548733657, -0.15591048919582434], ""score_center"": -0.6067738831043243, ""score_scale"": 0.23253902453443537, ""safety_offset"": 0.0, ""settings"": {""partition_seed"": 17, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 69628, ""safety_non_mated_count"": 29197, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 20, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""disabled_child_joint_safety_in_parent"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}, ""saliency_model"": {""method"": ""plus_entropy"", ""target_fpir"": 0.2, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""saliency_entropy""], ""centers"": [0.56339235, 0.8028186248521219], ""scales"": [0.2507453225, 0.15062627147082852], ""quality_bounds"": [-2.6332397486696886, 5.58701847768267], ""quality_knots"": [-0.26585217756155743, 0.330361297168365], ""coefficients"": [1.0955502957290706, 0.09760195387194623, -0.5921426209754145, -0.1582761943870474, -0.044629302566718314], ""score_center"": -0.6066771149635315, ""score_scale"": 0.2324601364631732, ""safety_offset"": 0.0, ""settings"": {}}, ""safety_offset"": 0.0019512707869037138, ""settings"": {""fallback_policy"": ""invalid-saliency-fiqa-only-joint-safety-v1"", ""fallback_method"": ""continuous_fiqa"", ""partition_seed"": 17, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 69628, ""fit_valid_non_mated_count"": 69568, ""safety_non_mated_count"": 29197, ""safety_invalid_non_mated_count"": 27, ""saliency_branch_enabled"": true, ""branch_disabled_reason"": null, ""minimum_valid_fit_non_mated"": 20, ""optimizer_iterations"": 21, ""fit_features_source"": ""valid_fit_non_mated_only"", ""validity_features"": [""outside_face_attention"", ""saliency_entropy""], ""safety_rule"": ""full_cohort_joint_non_mated_residual_quantile"", ""threshold_fit_on_test"": false, ""formal_fpir_guarantee"": false}}",failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
17,0.2,plus_both,saliency-fallback-5cf41c7a5a390e6b16395d93,"{""method"": ""plus_both"", ""target_fpir"": 0.2, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""outside_face_attention"", ""saliency_entropy""], ""fiqa_model"": {""method"": ""continuous_fiqa"", ""target_fpir"": 0.2, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score""], ""centers"": [0.56347187], ""scales"": [0.2509395], ""quality_bounds"": [-2.6315190314796992, 5.58237834219005], ""quality_knots"": [-0.26566929479017837, 0.3303242016501986], ""coefficients"": [1.1024433422644284, 0.10589436664916904, -0.5998301548733657, -0.15591048919582434], ""score_center"": -0.6067738831043243, ""score_scale"": 0.23253902453443537, ""safety_offset"": 0.0, ""settings"": {""partition_seed"": 17, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 69628, ""safety_non_mated_count"": 29197, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 20, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""disabled_child_joint_safety_in_parent"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}, ""saliency_model"": {""method"": ""plus_both"", ""target_fpir"": 0.2, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""outside_face_attention"", ""saliency_entropy""], ""centers"": [0.56339235, 0.7532131596990923, 0.8028186248521219], ""scales"": [0.2507453225, 0.2054680972848416, 0.15062627147082852], ""quality_bounds"": [-2.6332397486696886, 5.58701847768267], ""quality_knots"": [-0.26585217756155743, 0.330361297168365], ""coefficients"": [1.0886909269033622, 0.09967329893893709, -0.5932432477833511, -0.09401950038825442, 0.15210920794267566, -0.04224271318516269], ""score_center"": -0.6066771149635315, ""score_scale"": 0.2324601364631732, ""safety_offset"": 0.0, ""settings"": {}}, ""safety_offset"": 0.0029118716335244654, ""settings"": {""fallback_policy"": ""invalid-saliency-fiqa-only-joint-safety-v1"", ""fallback_method"": ""continuous_fiqa"", ""partition_seed"": 17, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 69628, ""fit_valid_non_mated_count"": 69568, ""safety_non_mated_count"": 29197, ""safety_invalid_non_mated_count"": 27, ""saliency_branch_enabled"": true, ""branch_disabled_reason"": null, ""minimum_valid_fit_non_mated"": 20, ""optimizer_iterations"": 21, ""fit_features_source"": ""valid_fit_non_mated_only"", ""validity_features"": [""outside_face_attention"", ""saliency_entropy""], ""safety_rule"": ""full_cohort_joint_non_mated_residual_quantile"", ""threshold_fit_on_test"": false, ""formal_fpir_guarantee"": false}}",failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
17,0.3,baseline,continuous-threshold-eb4f7ced0a800f0dbeb19316,"{""method"": ""baseline"", ""target_fpir"": 0.3, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score""], ""centers"": [0.56347187], ""scales"": [0.2509395], ""quality_bounds"": [-2.6315190314796992, 5.58237834219005], ""quality_knots"": [-0.26566929479017837, 0.3303242016501986], ""coefficients"": [0.8486943306602799, 0.10515415329141503, -0.7002786372528544, -0.025104764498971446], ""score_center"": -0.6067738831043243, ""score_scale"": 0.23253902453443537, ""safety_offset"": 0.004786914362338357, ""settings"": {""partition_seed"": 17, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 69628, ""safety_non_mated_count"": 29197, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 20, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""max(0,heldout_non_mated_residual_quantile)"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}",failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
17,0.3,plus_outside,saliency-fallback-141b3110f4dc871c811d2aca,"{""method"": ""plus_outside"", ""target_fpir"": 0.3, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""outside_face_attention""], ""fiqa_model"": {""method"": ""continuous_fiqa"", ""target_fpir"": 0.3, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score""], ""centers"": [0.56347187], ""scales"": [0.2509395], ""quality_bounds"": [-2.6315190314796992, 5.58237834219005], ""quality_knots"": [-0.26566929479017837, 0.3303242016501986], ""coefficients"": [0.8486943306602799, 0.10515415329141503, -0.7002786372528544, -0.025104764498971446], ""score_center"": -0.6067738831043243, ""score_scale"": 0.23253902453443537, ""safety_offset"": 0.0, ""settings"": {""partition_seed"": 17, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 69628, ""safety_non_mated_count"": 29197, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 20, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""disabled_child_joint_safety_in_parent"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}, ""saliency_model"": {""method"": ""plus_outside"", ""target_fpir"": 0.3, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""outside_face_attention""], ""centers"": [0.56339235, 0.7532131596990923], ""scales"": [0.2507453225, 0.2054680972848416], ""quality_bounds"": [-2.6332397486696886, 5.58701847768267], ""quality_knots"": [-0.26585217756155743, 0.330361297168365], ""coefficients"": [0.8436449704378873, 0.1078570095547042, -0.6912646920782809, 0.025713646912562803, 0.14321542941730253], ""score_center"": -0.6066771149635315, ""score_scale"": 0.2324601364631732, ""safety_offset"": 0.0, ""settings"": {}}, ""safety_offset"": 0.004616096283608373, ""settings"": {""fallback_policy"": ""invalid-saliency-fiqa-only-joint-safety-v1"", ""fallback_method"": ""continuous_fiqa"", ""partition_seed"": 17, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 69628, ""fit_valid_non_mated_count"": 69568, ""safety_non_mated_count"": 29197, ""safety_invalid_non_mated_count"": 27, ""saliency_branch_enabled"": true, ""branch_disabled_reason"": null, ""minimum_valid_fit_non_mated"": 20, ""optimizer_iterations"": 22, ""fit_features_source"": ""valid_fit_non_mated_only"", ""validity_features"": [""outside_face_attention"", ""saliency_entropy""], ""safety_rule"": ""full_cohort_joint_non_mated_residual_quantile"", ""threshold_fit_on_test"": false, ""formal_fpir_guarantee"": false}}",failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
17,0.3,plus_entropy,saliency-fallback-1465e8ca584baa54f92c1012,"{""method"": ""plus_entropy"", ""target_fpir"": 0.3, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""saliency_entropy""], ""fiqa_model"": {""method"": ""continuous_fiqa"", ""target_fpir"": 0.3, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score""], ""centers"": [0.56347187], ""scales"": [0.2509395], ""quality_bounds"": [-2.6315190314796992, 5.58237834219005], ""quality_knots"": [-0.26566929479017837, 0.3303242016501986], ""coefficients"": [0.8486943306602799, 0.10515415329141503, -0.7002786372528544, -0.025104764498971446], ""score_center"": -0.6067738831043243, ""score_scale"": 0.23253902453443537, ""safety_offset"": 0.0, ""settings"": {""partition_seed"": 17, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 69628, ""safety_non_mated_count"": 29197, ""knot_quantiles"": [0.3333333333333333, 0.6666666666666666], ""smoothing"": 0.01, ""ridge"": 0.001, ""max_iterations"": 2000, ""optimizer_iterations"": 20, ""optimizer_success"": true, ""margin_slope_cap"": 0.95, ""optimizer_blas_threads"": 1, ""fit_objective"": ""smoothed_pinball_plus_ridge"", ""fit_features_source"": ""fit_non_mated_only"", ""safety_rule"": ""disabled_child_joint_safety_in_parent"", ""formal_fpir_guarantee"": false, ""threshold_fit_on_test"": false}}, ""saliency_model"": {""method"": ""plus_entropy"", ""target_fpir"": 0.3, ""score_space"": ""negative_squared_l2_adc"", ""features"": [""fiqa_score"", ""saliency_entropy""], ""centers"": [0.56339235, 0.8028186248521219], ""scales"": [0.2507453225, 0.15062627147082852], ""quality_bounds"": [-2.6332397486696886, 5.58701847768267], ""quality_knots"": [-0.26585217756155743, 0.330361297168365], ""coefficients"": [0.8476368821758975, 0.10402219981586362, -0.7001195336306999, -0.025406362936999195, -0.012908626197430407], ""score_center"": -0.6066771149635315, ""score_scale"": 0.2324601364631732, ""safety_offset"": 0.0, ""settings"": {}}, ""safety_offset"": 0.004901939394861832, ""settings"": {""fallback_policy"": ""invalid-saliency-fiqa-only-joint-safety-v1"", ""fallback_method"": ""continuous_fiqa"", ""partition_seed"": 17, ""safety_fraction"": 0.3, ""fit_non_mated_count"": 69628, ""fit_valid_non_mated_count"": 69568, ""safety_non_mated_count"": 29197, ""safety_invalid_non_mated_count"": 27, ""saliency_branch_enabled"": true, ""branch_disabled_reason"": null, ""minimum_valid_fit_non_mated"": 20, ""optimizer_iterations"": 20, ""fit_features_source"": ""valid_fit_non_mated_only"", ""validity_features"": [""outside_face_attention"", ""saliency_entropy""], ""safety_rule"": ""full_cohort_joint_non_mated_residual_quantile"", ""threshold_fit_on_test"": false, ""formal_fpir_guarantee"": false}}",failed,False,diagnostic_only,invalid-saliency-fiqa-only-joint-safety-v1
